t_ms,rss_mb,stage
52863.8,1687.634,Write
52919.0,1710.932,Write
52983.8,2029.093,Write
53044.4,1697.743,Write
53099.5,1703.346,Write
53154.9,1956.217,Write
53206.7,1709.031,Write
53260.0,1717.502,Write
53313.1,1999.421,Write
53394.3,1726.153,Write
53458.3,1883.505,Write
53518.7,1733.935,Write
53573.8,1734.869,Write
53628.6,1740.669,Write
53680.3,1740.685,Write
53739.6,1980.400,Write
53832.5,1755.447,Write
53892.3,1820.410,Write
53949.0,2097.021,Write
54006.6,1766.425,Write
54061.7,1801.716,Write
54115.4,2093.187,Write
54168.8,1729.298,Write
54222.8,1729.823,Write
54303.4,2077.934,Write
54364.7,1745.977,Write
54416.4,1766.359,Write
54478.4,2079.556,Write
54532.4,1755.398,Write
54584.6,1768.227,Write
54640.3,1856.242,Write
54695.5,1753.563,Write
54750.9,1753.842,Write
54805.7,1753.989,Write
54863.5,2051.883,Write
54923.8,1762.869,Write
54975.6,1770.734,Write
55026.9,1901.593,Write
55077.8,1780.466,Write
55131.8,1780.466,Write
55185.2,1789.641,Write
55258.5,2042.626,Write
55317.2,1707.114,Write
55377.9,1732.493,Write
55431.3,2024.407,Write
55485.1,1724.613,Write
55540.3,1724.727,Write
55593.3,1924.104,Write
55648.3,1718.452,Write
55709.5,1724.137,Write
55764.3,1724.219,Write
55827.1,2044.330,Write
55882.2,1739.670,Write
55933.8,1755.988,Write
55984.4,2052.702,Write
56039.5,1766.982,Write
56138.6,2022.310,Write
56195.8,1809.695,Write
56257.8,1654.571,Write
56310.9,1742.897,Write
56367.2,1888.387,Write
56422.4,1575.813,Write
56475.8,1588.838,Write
56533.4,1663.369,Write
56596.4,1882.505,Write
56656.0,1549.730,Write
56717.7,1553.809,Write
56773.0,1757.151,Write
56824.1,1541.194,Write
56878.5,1541.833,Write
56933.9,1522.582,Write
56987.0,1545.322,Write
57049.8,1786.446,Write
57110.7,1528.021,Write
57170.4,1530.708,Write
57234.9,1640.448,Write
57290.6,1514.340,Write
57345.7,1536.770,Write
57400.7,1771.667,Write
57455.9,1510.031,Write
57510.8,1530.102,Write
57572.1,1516.405,Write
57633.4,1516.716,Write
57689.7,1643.774,Write
57747.5,1436.713,Write
57801.4,1440.530,Write
57854.9,1442.988,Write
57907.7,1529.709,Write
57964.9,1710.834,Write
58031.2,1376.616,Write
58102.5,1396.277,Write
58155.8,1497.661,Write
58209.6,1228.308,Write
58265.3,1236.451,Write
58318.2,1259.520,Write
58368.8,1352.712,Write
58429.1,1218.494,Write
58489.9,1237.910,Write
58543.6,1259.422,Write
58600.8,1281.442,Write
58665.5,1392.312,Write
58720.8,1090.781,Write
58776.7,1105.265,Write
58829.4,1173.029,Write
58884.2,949.633,Write
58962.9,952.058,Write
59028.5,1188.151,Write
59091.0,1131.201,Write
59150.2,1159.365,Write
59206.0,1254.425,Write
59259.0,1081.262,Write
59313.9,1051.754,Write
59369.9,1166.574,Write
59425.3,915.259,Write
59481.1,928.678,Write
59536.2,928.678,Write
59589.7,1006.305,Write
59644.8,1099.268,Write
59698.6,1103.561,Write
59751.6,1106.395,Write
59806.0,859.881,Write
59875.2,875.217,Write
59945.5,987.202,Write
60000.9,1046.823,Write
60053.7,1062.076,Write
60109.6,940.163,Write
60166.8,997.884,Write
60219.0,1130.217,Write
60288.9,1133.986,Write
60346.2,1133.986,Write
